,,MAD Basal,MAD Apical,NumberofStemsTest,BasalDendriteNumberofBifurcationsTest,BasalDendriteNumberofBranchesTest,BasalDendriteOverallWidthTest,BasalDendriteOverallHeightTest,BasalDendriteOverallDepthTest,BasalDendriteAverageDiameterTest,BasalDendriteTotalLengthTest,BasalDendriteMaxEuclideanDistanceTest,BasalDendriteMaxPathDistanceTest,BasalDendriteMaxBranchOrderTest,BasalDendriteAverageContractionTest,BasalDendritePartitionAsymmetryTest,BasalDendriteAverageRallsRatioTest,BasalDendriteAverageBifurcationAngleLocalTest,BasalDendriteAverageBifurcationAngleRemoteTest,BasalDendriteFractalDimensionTest,ApicalDendriteNumberofBifurcationsTest,ApicalDendriteNumberofBranchesTest,ApicalDendriteOverallWidthTest,ApicalDendriteOverallHeightTest,ApicalDendriteOverallDepthTest,ApicalDendriteAverageDiameterTest,ApicalDendriteTotalLengthTest,ApicalDendriteMaxEuclideanDistanceTest,ApicalDendriteMaxPathDistanceTest,ApicalDendriteMaxBranchOrderTest,ApicalDendriteAverageContractionTest,ApicalDendritePartitionAsymmetryTest,ApicalDendriteAverageRallsRatioTest,ApicalDendriteAverageBifurcationAngleLocalTest,ApicalDendriteAverageBifurcationAngleRemoteTest,ApicalDendriteFractalDimensionTest
,morphology-data/GCs/Denizet-granule/Denizet2017/12c7nd2.CNG.swc,2.522155534,1.965233529,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.428550876,-0.114644771,-0.61048345,-0.086954695,-0.038426895,-0.161141141,-0.209413036,-0.226096699,0.55051356,0.900064576,0.156091494,-0.071085019,0.199584465,-0.276100346
,morphology-data/GCs/Denizet-granule/Denizet2017/14c6nd1.CNG.swc,2.522155534,1.965760181,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.512867062,0.838737137,-0.635691177,-0.086954695,-0.10377156,0.823552016,0.576860053,-0.845897444,0.4708626,0.150196351,0.156091494,-0.007838913,-0.479803581,-0.09737903
,morphology-data/GCs/Denizet-granule/Denizet2017/8c6nd2.CNG.swc,2.522155534,1.966147683,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.165470014,-0.614118635,-0.574632459,-0.086954695,-0.24076582,-0.663670178,-0.85573938,-0.226096699,0.165924594,0.900064576,0.156091494,-0.320144899,0.906896864,-0.087972645
,morphology-data/GCs/Denizet-granule/Denizet2017/8c6nd1.CNG.swc,2.522155534,1.968794729,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.132316336,0.739396992,-0.646521164,-0.086954695,0.017189783,0.657097678,0.367688009,-0.226096699,-0.11730747,-0.599671874,0.156091494,-0.230840793,0.950137049,-0.254043995
,morphology-data/GCs/Denizet-granule/Denizet2017/15c4ns1.CNG.swc,2.522155534,1.968899736,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.996614501,-0.463530808,0.165541113,-0.086954695,-0.081497697,-0.452701059,-0.575567295,-0.226096699,0.138686685,-0.599671874,0.156091494,0.608655836,-0.496949889,-0.411357676
,morphology-data/GCs/Denizet-granule/Denizet2017/1c3nd1.CNG.swc,2.522155534,1.979241525,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-1.204942648,0.552672032,-0.096619254,-0.086954695,-0.046454017,0.516649971,0.18424974,-0.845897444,0.531221995,0.150196351,0.156091494,0.407397394,-0.185577035,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/3c2nd3.CNG.swc,2.522155534,1.981266373,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.11646016,0.559450826,-0.44710003,-0.086954695,0.166426004,0.590861111,0.301166099,-0.226096699,0.436780053,-0.974603737,0.156091494,-0.853371052,0.358957444,0.031715495
,morphology-data/GCs/Denizet-granule/Denizet2017/4c6nd1.CNG.swc,2.522155534,2.012533478,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.77605433,0.036362109,-0.546063701,-0.086954695,0.145861003,0.0823809,-0.137670079,-0.226096699,0.405580692,0.900064576,0.156091494,-0.837346235,-0.97008302,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/17c7nd4.CNG.swc,2.522155534,2.014526535,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-1.232234217,-0.188065272,-0.555960069,-0.109994008,-0.455818577,-0.289031871,-0.573586187,-0.845897444,0.288846795,0.150196351,-0.318379321,-0.097533036,-0.18861076,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/15c2ns1.CNG.swc,2.522155534,2.019093851,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.537554779,0.054504626,-0.505731337,-0.086954695,-0.12566153,0.05571964,-0.164105497,-0.226096699,0.539707471,0.900064576,0.156091494,-0.93022387,-1.015780906,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/12c4nd1-2-2.CNG.swc,2.522155534,2.019119349,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.179887369,-0.673537845,-0.523843556,-0.086954695,0.031617808,-0.624797109,-0.818407866,-0.226096699,0.225416689,-0.974603737,0.156091494,-0.501156591,0.247560846,-0.097054672
,morphology-data/GCs/Denizet-granule/Denizet2017/14c5ns1.CNG.swc,2.522155534,2.022217141,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,0.108423368,-0.666906952,-0.697310067,-0.086954695,-0.178577619,-0.647840055,-0.89769348,-0.845897444,0.13805379,0.150196351,0.156091494,0.362496705,-0.786113826,-0.332214298
,morphology-data/GCs/Denizet-granule/Denizet2017/2c1ns2.CNG.swc,2.522155534,2.022309258,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.617777957,-0.176849449,-0.525710795,-0.086954695,-0.36463303,-0.275867874,-0.47877157,-0.845897444,0.559561609,0.150196351,0.156091494,-1.149988611,-0.524490225,-0.202795415
,morphology-data/GCs/Denizet-granule/Denizet2017/9c7nd1.CNG.swc,2.522155534,2.024687883,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.808628472,0.333039107,-0.50442427,-0.086954695,-0.012532695,0.284637501,0.078342979,0.393704047,0.207508115,1.274996438,0.156091494,-0.081113327,-0.086494545,-0.522936864
,morphology-data/GCs/Denizet-granule/Denizet2017/1c7ns2-3-2.CNG.swc,2.522155534,2.02808243,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.434170107,-0.657774068,-0.412929555,-0.086954695,-0.253397007,-0.69328322,-0.864417048,-0.226096699,0.553654593,-0.599671874,0.156091494,-0.470291633,0.026290911,-0.456767811
,morphology-data/GCs/Denizet-granule/Denizet2017/6c4nd2-4.CNG.swc,2.522155534,2.031741501,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.256043126,1.027557361,-0.393696992,-0.086954695,0.153461576,0.899369973,0.541499329,-0.226096699,0.727841257,0.900064576,0.156091494,-0.218043365,0.448042722,-0.088297004
,morphology-data/GCs/Denizet-granule/Denizet2017/11c2nD1-2-2.CNG.swc,2.522155534,2.036487108,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.276375219,0.057080568,-0.39500406,-0.086954695,0.036496464,0.091010102,-0.121088614,0.393704047,0.552341923,1.274996438,0.156091494,0.040294041,-0.829763627,-0.479472878
,morphology-data/GCs/Denizet-granule/Denizet2017/14c5ns2.CNG.swc,2.522155534,2.038439621,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.732660674,-0.581974826,-0.529445274,-0.086954695,-0.374238384,-0.617227216,-0.865232191,-0.845897444,0.548052303,0.150196351,0.156091494,0.483099663,-0.372810364,-0.216094097
,morphology-data/GCs/Denizet-granule/Denizet2017/2c5ns1.CNG.swc,2.522155534,2.042640642,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,0.312786844,-0.22476936,-0.357099106,-0.086954695,0.107940783,-0.236185446,-0.339949516,0.393704047,0.445523375,0.150196351,0.156091494,-0.535911967,0.569174122,-0.21382359
,morphology-data/GCs/Denizet-granule/Denizet2017/12c3nd2.CNG.swc,2.522155534,2.048764917,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.561736262,0.633043878,-0.540835432,-0.086954695,0.069967244,0.598300079,0.244374321,-0.226096699,0.611294885,0.900064576,0.156091494,-0.124926844,-1.090145576,-0.498285648
,morphology-data/GCs/Denizet-granule/Denizet2017/4c6nd2.CNG.swc,2.522155534,2.058471127,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.365084095,0.209172054,-0.478469647,-0.086954695,0.188113363,0.272735152,-0.045156438,0.393704047,0.570180175,0.150196351,0.156091494,-0.541406329,-0.285197147,-0.402275649
,morphology-data/GCs/Denizet-granule/Denizet2017/17c6nsD1.CNG.swc,2.522155534,2.065975551,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.379933125,-0.818751937,-0.540088536,-0.086954695,-0.053017542,-0.855666955,-0.96063495,-0.226096699,-0.112384956,-0.599671874,0.156091494,-0.322801889,-0.194601407,-0.238799164
,morphology-data/GCs/Denizet-granule/Denizet2017/15c2ns2.CNG.swc,2.522155534,2.068087695,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.121628076,-0.768095858,-0.673596131,-0.086954695,-0.30587855,-0.779789486,-0.915667913,-0.226096699,0.64052524,0.900064576,0.156091494,-0.470057623,-0.055818078,-0.322483555
,morphology-data/GCs/Denizet-granule/Denizet2017/11c4nd2.CNG.swc,2.522155534,2.068287737,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.370700293,0.934626258,-0.579113833,-0.086954695,-0.015835785,0.930197054,0.530665142,-0.226096699,0.631992883,0.900064576,0.156091494,-0.510716879,-0.376656923,-0.205390279
,morphology-data/GCs/Denizet-granule/Denizet2017/14c4ns4.CNG.swc,2.522155534,2.071769588,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.410866076,-0.419554923,-0.314339331,-0.086954695,-0.12361676,-0.474113383,-0.554301333,-0.226096699,0.969864849,-0.599671874,0.156091494,-0.265211027,0.905290397,-0.422385852
,morphology-data/GCs/Denizet-granule/Denizet2017/2c8ns2-D1.CNG.swc,2.522155534,2.071869972,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.102450989,-0.479664338,-0.436083319,-0.086954695,-0.021498225,-0.510284619,-0.738162651,-0.226096699,0.765650851,-0.974603737,0.156091494,-0.35558768,-0.325870826,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/2c3ns1.CNG.swc,2.522155534,2.085990091,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.05532855,-0.431621176,-0.520295802,-0.086954695,-0.14849524,-0.518842407,-0.738957158,-0.226096699,0.779668295,0.900064576,0.156091494,-1.137742082,-0.217085535,-0.40551923
,morphology-data/GCs/Denizet-granule/Siopi2016/veh1c1n2d.CNG.swc,2.522155534,2.103116902,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.746792645,0.207200041,-0.515627704,-0.086954695,-0.022793869,0.139238417,-0.046188265,-0.226096699,-1.067001012,0.900064576,0.156091494,1.11472219,-0.228221995,-0.401626933
,morphology-data/GCs/Denizet-granule/Denizet2017/13c4nd2.CNG.swc,2.522155534,2.109419188,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.035462594,0.802624652,-0.575192631,-0.086954695,0.038669199,0.807721893,0.546689421,-0.845897444,0.592683095,0.150196351,0.156091494,0.954976166,0.274454756,-0.414276899
,morphology-data/GCs/Denizet-granule/Denizet2017/2c6ns1-D3.CNG.swc,2.522155534,2.10951066,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.263779496,-0.486566382,-0.461851219,-0.086954695,-0.027080688,-0.588530655,-0.727245918,-0.226096699,0.333594788,0.900064576,0.156091494,-0.832597779,-1.04567014,-0.465201121
,morphology-data/GCs/Denizet-granule/Denizet2017/16c4nd1.CNG.swc,2.522155534,2.111176255,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.389248346,0.69123058,-0.51207995,-0.086954695,0.243871336,0.684461176,0.488133218,-0.226096699,-0.079966687,-0.599671874,0.156091494,0.192249478,1.169704512,-0.308860515
,morphology-data/GCs/Denizet-granule/Denizet2017/3c3ns1-D3.CNG.swc,2.522155534,2.111327836,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.097902706,0.293586527,-0.396871299,-0.086954695,0.028229409,0.312608018,0.000305876,-0.226096699,0.87296165,0.900064576,0.156091494,-1.143333949,-0.861291329,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/12c5nd1.CNG.swc,2.522155534,2.113863673,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.942678253,0.291368012,-0.603761389,-0.086954695,0.467548383,0.413147152,0.113033016,-0.226096699,0.387508034,-0.599671874,0.156091494,-0.140639647,-1.101064427,-0.231663286
,morphology-data/GCs/Denizet-granule/Denizet2017/10c4nd1.CNG.swc,2.522155534,2.11610639,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.30442614,0.422765689,-0.321061392,-0.086954695,-0.003556502,0.450401502,0.134092612,-0.226096699,0.382210472,0.900064576,0.156091494,1.473332926,0.607940522,-0.506070243
,morphology-data/GCs/Denizet-granule/Denizet2017/4c3ns2.CNG.swc,2.522155534,2.119767179,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.263511654,-0.252611715,-0.49247394,-0.086954695,0.03682704,-0.267191062,-0.381294839,0.393704047,0.495615812,1.274996438,0.156091494,-0.558415939,-0.748768284,-0.345188623
,morphology-data/GCs/Denizet-granule/Denizet2017/13c2nd6.CNG.swc,2.522155534,2.134002465,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.831206043,-0.051380135,-0.636998245,-0.086954695,-0.339090733,-0.096344758,-0.445557047,-0.845897444,0.39901734,0.150196351,0.156091494,-1.120971358,0.592445483,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/16c8nd1.CNG.swc,2.522155534,2.135571674,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.56480625,0.955320068,-0.561561786,-0.086954695,0.086765283,0.942385059,0.631041308,-0.226096699,-0.052025561,0.900064576,0.156091494,0.870391264,-0.007028864,0.139402386
,morphology-data/GCs/Denizet-granule/Denizet2017/15c3ns2.CNG.swc,2.522155534,2.136051326,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,0.715168319,-0.145666997,-0.535420439,-0.086954695,0.091172069,-0.160153246,-0.204800768,0.393704047,0.426419333,0.000224506,0.156091494,-0.702395532,-0.11764463,-0.377948791
,morphology-data/GCs/Denizet-granule/Denizet2017/7c3ns2.CNG.swc,2.522155534,2.14183444,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.664579614,0.770456194,-0.660898905,-0.086954695,0.104885624,0.762540579,0.390429484,-0.845897444,0.629203458,0.150196351,0.156091494,0.935797088,-0.236343931,-0.180739063
,morphology-data/GCs/Denizet-granule/Denizet2017/6c7nd1-2-1.CNG.swc,2.522155534,2.143825401,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.449502817,-0.598995762,-0.695816276,-0.086954695,-0.252607892,-0.631367206,-0.685807731,-0.226096699,0.171878492,0.900064576,0.156091494,1.066584361,0.678279426,0.225681642
,morphology-data/GCs/Denizet-granule/Denizet2017/3c7nd1-s1-2.CNG.swc,2.522155534,2.153293793,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-1.156231333,0.878547145,-0.285957297,-0.086954695,-0.061564521,0.802246813,0.493343946,-0.226096699,0.195975369,0.900064576,0.156091494,0.752177158,0.098492292,0.038202657
,morphology-data/GCs/Denizet-granule/Denizet2017/10c1ns1-2-2.CNG.swc,2.522155534,2.167253397,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,-0.151813894,0.074200104,-0.473054653,-0.086954695,0.086821267,-0.01083829,-0.15518019,0.393704047,0.061450101,0.150196351,0.156091494,-0.2014774,-1.075028152,-0.59559308
,morphology-data/GCs/Denizet-granule/Denizet2017/5c8nd2-s1-1.CNG.swc,2.522155534,2.171389123,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.294448779,-0.580840919,-0.612537413,-0.086954695,-0.000146774,-0.513819616,-0.710468405,-0.226096699,0.366528749,0.900064576,0.156091494,-0.174863625,-0.535191467,-0.408114095
,morphology-data/GCs/Denizet-granule/Denizet2017/11c5ns1.CNG.swc,2.522155534,2.173242025,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.700582742,-0.853755164,-0.479403266,-0.086954695,-0.067040346,-0.814365807,-0.940741318,-0.226096699,0.423348622,0.900064576,0.156091494,0.066166783,0.691163158,-0.345512981
,morphology-data/GCs/Denizet-granule/Denizet2017/13c1ns1.CNG.swc,2.522155534,2.175580077,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.864464666,-0.02746948,-0.492287216,-0.086954695,-0.195354331,-0.107925743,-0.388961316,-0.226096699,0.721090382,0.900064576,0.156091494,-0.808528865,-1.158634804,-0.292318251
,morphology-data/GCs/Denizet-granule/Denizet2017/10c2ns1.CNG.swc,2.522155534,2.181819467,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.1660837,-0.364671342,-0.552785762,-0.086954695,-0.137023733,-0.417470109,-0.656545107,0.393704047,0.707705832,1.274996438,0.156091494,0.056187227,0.556572002,-0.440549905
